2022-11-13 12:02:28,756,756 root DEBUG Value sent to servo: -0.19
2022-11-13 12:02:28,959,959 root DEBUG Compass Degrees: 179
2022-11-13 12:02:28,960,960 root DEBUG Value sent to servo: -0.01
2022-11-13 12:02:29,163,163 root DEBUG Compass Degrees: 182
2022-11-13 12:02:29,163,163 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:29,368,368 root DEBUG Compass Degrees: 183
2022-11-13 12:02:29,368,368 root DEBUG Value sent to servo: 0.03
2022-11-13 12:02:29,572,572 root DEBUG Compass Degrees: 182
2022-11-13 12:02:29,572,572 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:29,776,776 root DEBUG Compass Degrees: 180
2022-11-13 12:02:29,776,776 root DEBUG Value sent to servo: 0
2022-11-13 12:02:29,979,979 root DEBUG Compass Degrees: 182
2022-11-13 12:02:29,980,980 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:30,183,183 root DEBUG Compass Degrees: 181
2022-11-13 12:02:30,184,184 root DEBUG Value sent to servo: 0.01
2022-11-13 12:02:30,387,387 root DEBUG Compass Degrees: 181
2022-11-13 12:02:30,388,388 root DEBUG Value sent to servo: 0.01
2022-11-13 12:02:30,591,591 root DEBUG Compass Degrees: 186
2022-11-13 12:02:30,592,592 root DEBUG Value sent to servo: 0.07
2022-11-13 12:02:30,795,795 root DEBUG Compass Degrees: 182
2022-11-13 12:02:30,796,796 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:30,999,999 root DEBUG Compass Degrees: 180
2022-11-13 12:02:30,999,999 root DEBUG Value sent to servo: 0
2022-11-13 12:02:31,203,203 root DEBUG Compass Degrees: 183
2022-11-13 12:02:31,203,203 root DEBUG Value sent to servo: 0.03
2022-11-13 12:02:31,407,407 root DEBUG Compass Degrees: 182
2022-11-13 12:02:31,407,407 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:31,610,610 root DEBUG Compass Degrees: 184
2022-11-13 12:02:31,611,611 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:31,814,814 root DEBUG Compass Degrees: 183
2022-11-13 12:02:31,815,815 root DEBUG Value sent to servo: 0.03
2022-11-13 12:02:32,018,18 root DEBUG Compass Degrees: 182
2022-11-13 12:02:32,019,19 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:32,222,222 root DEBUG Compass Degrees: 178
2022-11-13 12:02:32,223,223 root DEBUG Value sent to servo: -0.02
2022-11-13 12:02:32,426,426 root DEBUG Compass Degrees: 182
2022-11-13 12:02:32,427,427 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:32,630,630 root DEBUG Compass Degrees: 184
2022-11-13 12:02:32,631,631 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:32,834,834 root DEBUG Compass Degrees: 184
2022-11-13 12:02:32,835,835 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:33,038,38 root DEBUG Compass Degrees: 182
2022-11-13 12:02:33,039,39 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:33,242,242 root DEBUG Compass Degrees: 184
2022-11-13 12:02:33,243,243 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:33,446,446 root DEBUG Compass Degrees: 187
2022-11-13 12:02:33,447,447 root DEBUG Value sent to servo: 0.08
2022-11-13 12:02:33,650,650 root DEBUG Compass Degrees: 185
2022-11-13 12:02:33,651,651 root DEBUG Value sent to servo: 0.06
2022-11-13 12:02:33,854,854 root DEBUG Compass Degrees: 184
2022-11-13 12:02:33,855,855 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:34,058,58 root DEBUG Compass Degrees: 186
2022-11-13 12:02:34,059,59 root DEBUG Value sent to servo: 0.07
2022-11-13 12:02:34,263,263 root DEBUG Compass Degrees: 184
2022-11-13 12:02:34,264,264 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:34,469,469 root DEBUG Compass Degrees: 185
2022-11-13 12:02:34,470,470 root DEBUG Value sent to servo: 0.06
2022-11-13 12:02:34,674,674 root DEBUG Compass Degrees: 184
2022-11-13 12:02:34,674,674 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:34,878,878 root DEBUG Compass Degrees: 184
2022-11-13 12:02:34,879,879 root DEBUG Value sent to servo: 0.04
2022-11-13 12:02:35,082,82 root DEBUG Compass Degrees: 183
2022-11-13 12:02:35,083,83 root DEBUG Value sent to servo: 0.03
2022-11-13 12:02:35,287,287 root DEBUG Compass Degrees: 182
2022-11-13 12:02:35,288,288 root DEBUG Value sent to servo: 0.02
2022-11-13 12:02:35,492,492 root DEBUG Compass Degrees: 183
2022-11-13 12:02:35,493,493 root DEBUG Value sent to servo: 0.03
2022-11-13 12:02:35,696,696 root DEBUG Compass Degrees: 185
2022-11-13 12:02:35,697,697 root DEBUG Value sent to servo: 0.06
2022-11-13 12:02:35,901,901 root DEBUG Compass Degrees: 187
2022-11-13 12:02:35,902,902 root DEBUG Value sent to servo: 0.08
2022-11-13 12:06:45,432,432 root INFO Connecting to SSE Server
2022-11-13 12:06:45,438,438 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:06:59,513,513 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:07:47,380,380 root INFO Connecting to SSE Server
2022-11-13 12:07:47,386,386 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:07:48,065,65 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:08:32,746,746 root INFO Connecting to SSE Server
2022-11-13 12:08:32,753,753 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:08:33,432,432 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:15:17,956,956 root INFO Connecting to SSE Server
2022-11-13 12:15:17,978,978 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:15:17,980,980 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5c105b0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:15:20,984,984 root INFO Connecting to SSE Server
2022-11-13 12:15:20,986,986 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:15:20,987,987 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5c106e8>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:15:23,991,991 root INFO Connecting to SSE Server
2022-11-13 12:15:23,994,994 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:15:23,994,994 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5c10550>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:15:27,031,31 root INFO Connecting to SSE Server
2022-11-13 12:15:27,043,43 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:15:27,048,48 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5c10598>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:15:30,052,52 root INFO Connecting to SSE Server
2022-11-13 12:15:30,055,55 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:15:31,078,78 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:16:33,154,154 root INFO Connecting to SSE Server
2022-11-13 12:16:33,180,180 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:16:33,183,183 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5bf55b0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:16:36,185,185 root INFO Connecting to SSE Server
2022-11-13 12:16:36,188,188 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:16:36,189,189 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5bf56e8>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:16:39,193,193 root INFO Connecting to SSE Server
2022-11-13 12:16:39,196,196 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:16:39,208,208 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5bf5550>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:16:42,211,211 root INFO Connecting to SSE Server
2022-11-13 12:16:42,218,218 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:16:42,227,227 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5bf5598>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:16:45,231,231 root INFO Connecting to SSE Server
2022-11-13 12:16:45,239,239 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:16:45,248,248 root ERROR HTTPSConnectionPool(host='submarine-server.herokuapp.com', port=443): Max retries exceeded with url: /events/device (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xb5bf56d0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))

Retrying in 3 seconds
2022-11-13 12:16:48,252,252 root INFO Connecting to SSE Server
2022-11-13 12:16:48,256,256 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): submarine-server.herokuapp.com:443
2022-11-13 12:16:48,888,888 urllib3.connectionpool DEBUG https://submarine-server.herokuapp.com:443 "GET /events/device HTTP/1.1" 200 None
2022-11-13 12:18:06,303,303 root INFO Connecting to SSE Server
